timestamp,formatted_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll_w,pitch_w,yaw_w,rssi,pose 
82009353,01-01 16:46:49:353,0.871094,-0.419922,0.794434,-5.3125,-36.4375,-30.875,7,4,15,-68,unknown
82009413,01-01 16:46:49:413,0.800781,-0.520508,0.741699,-5.5,-15.375,-7.9375,7,4,15,-68,unknown
82009457,01-01 16:46:49:457,0.796875,-0.48584,0.69873,-1.5625,-2.3125,1.0625,7,4,15,-68,unknown
82009517,01-01 16:46:49:517,0.688477,-0.467285,0.714355,0.25,-9.75,12.625,7,4,15,-68,unknown
82009556,01-01 16:46:49:556,0.681641,-0.551758,0.714844,5.9375,-9.125,19.5,7,4,15,-68,unknown
82009616,01-01 16:46:49:616,0.596191,-0.413086,0.692383,14.3125,10.0625,31.625,7,4,16,-68,unknown
82009652,01-01 16:46:49:652,0.728027,-0.47168,0.644531,-3.9375,12.8125,15.3125,7,4,16,-68,unknown
82009713,01-01 16:46:49:713,0.766113,-0.390137,0.624023,-0.3125,6.5,9.0625,7,4,16,-68,unknown
82009773,01-01 16:46:49:773,0.746582,-0.396484,0.63916,3.3125,-0.625,3.75,7,4,16,-68,unknown
82009818,01-01 16:46:49:818,0.671387,-0.45752,0.657227,3.25,-1.875,-1.6875,7,4,16,-68,unknown
82009861,01-01 16:46:49:861,0.645508,-0.458496,0.65625,-4.0625,-2.75,-6.0625,7,4,16,-68,unknown
82009929,01-01 16:46:49:929,0.609375,-0.457031,0.662598,-2.4375,1.375,-1.9375,7,4,16,-68,unknown
82009966,01-01 16:46:49:966,0.650391,-0.467773,0.644531,-6.1875,0.25,-1.5625,7,4,16,-68,unknown
82010026,01-01 16:46:50:26,0.65918,-0.419922,0.644043,-5.125,0.5625,-0.9375,7,4,16,-68,unknown
82010064,01-01 16:46:50:64,0.663574,-0.418457,0.643555,0.3125,0.6875,-1.625,7,4,16,-68,unknown
82010124,01-01 16:46:50:124,0.648926,-0.444336,0.664551,2.125,1.3125,0.625,7,4,16,-68,unknown
82010184,01-01 16:46:50:184,0.64502,-0.458496,0.654297,0.9375,1.4375,0.4375,7,4,16,-68,unknown
82010221,01-01 16:46:50:221,0.65918,-0.433594,0.651855,2.125,2.9375,0.125,7,4,16,-68,unknown
82010281,01-01 16:46:50:281,0.649414,-0.440918,0.657227,3.25,1.8125,-0.0625,7,4,16,-68,unknown
82010326,01-01 16:46:50:326,0.646973,-0.446777,0.662598,1.75,3.0625,-1.125,7,4,16,-68,unknown
82010386,01-01 16:46:50:386,0.649902,-0.433594,0.664551,1.5625,2,-1.1875,7,4,16,-68,unknown
82010424,01-01 16:46:50:424,0.657227,-0.42041,0.668457,0,1.5625,-0.8125,7,4,16,-68,unknown
