timestamp,formatted_time,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1348104,12-31 18:22:28:104,-1,-2,-7,-2,5,-7,-6,-3
1348164,12-31 18:22:28:164,3,0,-1,15,10,5,5,3
1348212,12-31 18:22:28:212,0,1,0,1,1,1,2,4
1348249,12-31 18:22:28:249,-2,0,1,3,3,6,3,2
1348314,12-31 18:22:28:314,0,-1,1,-1,-1,1,2,-1
1348367,12-31 18:22:28:367,2,0,-2,-1,1,1,0,-1
1348414,12-31 18:22:28:414,0,1,0,0,-3,0,-1,0
1348452,12-31 18:22:28:452,0,-2,1,-1,-1,-3,1,0
1348512,12-31 18:22:28:512,0,0,-1,-1,0,0,0,-1
1348572,12-31 18:22:28:572,1,-1,-1,-1,-1,-1,-1,1
1348615,12-31 18:22:28:615,-4,0,-2,1,0,-2,0,-1
1348675,12-31 18:22:28:675,-2,0,1,0,1,0,0,0
1348726,12-31 18:22:28:726,-1,1,-2,-1,-1,0,1,-1
1348774,12-31 18:22:28:774,-1,-1,-1,0,-2,-1,-1,0
1348812,12-31 18:22:28:812,-2,-2,0,-1,-1,-1,0,0
1348872,12-31 18:22:28:872,0,0,0,2,-3,1,0,0
1348930,12-31 18:22:28:930,-1,0,0,-1,-1,-1,0,-2
1348975,12-31 18:22:28:975,0,0,-1,-3,-1,-2,0,1
1349026,12-31 18:22:29:26,0,2,0,-1,0,-1,-1,-1
1349074,12-31 18:22:29:74,0,-1,0,-1,0,0,0,1
1349134,12-31 18:22:29:134,0,-2,1,0,-1,-1,0,-1
1349172,12-31 18:22:29:172,-1,-1,-1,0,-2,-1,0,-1
1349236,12-31 18:22:29:236,0,0,0,-1,0,-3,0,-1
1349290,12-31 18:22:29:290,-1,0,-1,0,-1,0,0,-1
1349335,12-31 18:22:29:335,-2,-2,-3,-3,0,-13,-5,-3
1349374,12-31 18:22:29:374,0,0,1,-2,-6,-5,-2,-1
1349434,12-31 18:22:29:434,-2,-1,-1,-2,-1,5,-2,0
1349493,12-31 18:22:29:493,1,0,2,6,2,4,0,0
1349538,12-31 18:22:29:538,3,-2,-1,1,5,7,4,6
1349589,12-31 18:22:29:589,-3,-1,-1,-1,-1,1,-1,-1
1349637,12-31 18:22:29:637,-3,1,0,1,3,1,0,-1
1349697,12-31 18:22:29:697,1,-1,-2,1,-3,0,-2,0
1349734,12-31 18:22:29:734,-2,0,1,-1,-3,2,1,-1
1349794,12-31 18:22:29:794,-1,0,-1,-2,0,-1,1,1
1349838,12-31 18:22:29:838,-1,0,-1,-1,0,-1,-1,-1
1349898,12-31 18:22:29:898,0,0,0,-2,3,0,-2,-1
1349949,12-31 18:22:29:949,0,-1,-1,1,0,-1,-1,-1
1349997,12-31 18:22:29:997,-1,0,-2,-1,0,0,1,1
1350057,12-31 18:22:30:57,1,0,0,-1,-1,-2,0,0
1350099,12-31 18:22:30:99,0,0,0,-1,1,0,-1,-1
1350152,12-31 18:22:30:152,1,-1,-1,-1,-1,-2,2,-1
1350198,12-31 18:22:30:198,-2,1,-1,-2,2,0,-1,-1
1350258,12-31 18:22:30:258,-1,0,-1,1,-1,0,-2,0
1350310,12-31 18:22:30:310,0,-1,-1,-1,0,0,0,0
1350357,12-31 18:22:30:357,0,-1,0,0,0,-2,0,1
1350399,12-31 18:22:30:399,0,-2,1,-1,-1,0,2,-1
1350459,12-31 18:22:30:459,-1,0,0,1,-2,0,0,0
1350511,12-31 18:22:30:511,-1,-3,-1,-2,-1,1,-1,-1
1350558,12-31 18:22:30:558,-1,-1,0,-2,1,0,-1,-1
1350597,12-31 18:22:30:597,-2,0,-1,-2,-1,-2,-2,-1
1350655,12-31 18:22:30:655,0,-1,0,-2,0,0,0,-1
1350714,12-31 18:22:30:714,0,1,1,0,0,-2,-1,0
1350760,12-31 18:22:30:760,-2,-2,-2,-1,-1,-1,-1,-1
1350820,12-31 18:22:30:820,-1,0,-2,-1,-3,0,-1,0
1350858,12-31 18:22:30:858,0,0,-1,-1,1,-1,-2,-1
1350918,12-31 18:22:30:918,-1,-1,0,-1,-3,-1,1,0
1350955,12-31 18:22:30:955,-2,-1,-1,-1,0,0,0,0
1351015,12-31 18:22:31:15,-1,-1,-1,-1,-1,-1,-1,1
1351075,12-31 18:22:31:75,0,-2,-1,-1,-1,-1,1,0
1351119,12-31 18:22:31:119,-1,0,0,-1,-2,-1,-1,0
1351158,12-31 18:22:31:158,-1,-1,0,1,0,-1,1,0
1351218,12-31 18:22:31:218,-2,0,0,-1,-1,0,0,-2
1351278,12-31 18:22:31:278,1,-1,-1,0,-1,0,-1,-2
1351323,12-31 18:22:31:323,0,0,-1,0,0,0,-2,0
1351375,12-31 18:22:31:375,0,-1,-1,-2,1,1,1,0
1351421,12-31 18:22:31:421,-2,1,1,1,0,1,1,0
1351481,12-31 18:22:31:481,-1,0,0,-1,0,1,-1,-2
1351518,12-31 18:22:31:518,1,-1,-1,-1,-1,-1,-2,0
1351578,12-31 18:22:31:578,-1,-1,-1,-2,-1,0,1,0
1351615,12-31 18:22:31:615,0,-1,-1,-1,0,-1,-1,0
1351675,12-31 18:22:31:675,-3,0,-1,0,0,-1,0,0
1351735,12-31 18:22:31:735,1,0,0,0,-1,-1,-1,0
1351781,12-31 18:22:31:781,-1,0,-3,-1,-1,-1,0,-1
1351841,12-31 18:22:31:841,1,2,1,11,12,14,7,4
1351878,12-31 18:22:31:878,-4,-3,-1,-5,-2,-4,-3,-2
1351938,12-31 18:22:31:938,-1,-1,0,-2,-4,3,1,0
1351982,12-31 18:22:31:982,-1,-1,-2,-1,3,-3,-1,-2
1352043,12-31 18:22:32:43,0,-1,-2,-1,-2,0,-1,0
1352094,12-31 18:22:32:94,0,-1,-1,-1,-3,-2,1,0
1352142,12-31 18:22:32:142,0,0,-2,0,-2,-1,0,-1
1352184,12-31 18:22:32:184,1,0,0,1,-3,-2,-1,0
1352244,12-31 18:22:32:244,1,1,-1,0,-1,0,1,-1
1352297,12-31 18:22:32:297,-1,-2,0,0,1,1,0,1
1352344,12-31 18:22:32:344,2,-1,-2,0,0,-2,-1,-1
1352389,12-31 18:22:32:389,-1,1,0,-2,0,0,-1,0
1352442,12-31 18:22:32:442,-2,-1,-1,-1,-2,0,-1,0
1352500,12-31 18:22:32:500,0,0,0,1,1,-2,-1,0
1352545,12-31 18:22:32:545,-1,0,-1,0,-1,0,-3,-1
1352596,12-31 18:22:32:596,-1,0,-1,0,-2,-1,1,-1
1352644,12-31 18:22:32:644,0,2,-2,0,0,2,5,-4
1352702,12-31 18:22:32:702,0,-1,0,0,0,0,-1,1
1352742,12-31 18:22:32:742,-1,1,0,0,-2,-2,0,3
1352802,12-31 18:22:32:802,0,-1,0,-1,0,-2,-1,-1
1352845,12-31 18:22:32:845,0,0,0,0,1,-1,0,1
1352896,12-31 18:22:32:896,-1,-3,-1,-1,0,-1,-2,-2
1352945,12-31 18:22:32:945,-1,1,2,4,1,-3,0,1
1353004,12-31 18:22:33:4,1,1,-1,-2,-3,0,-1,1
1353064,12-31 18:22:33:64,2,-1,0,-3,-2,-2,-2,0
1353106,12-31 18:22:33:106,-1,1,-1,-1,0,1,-1,-1
1353159,12-31 18:22:33:159,0,-1,0,1,-1,-1,0,-2
1353207,12-31 18:22:33:207,0,-1,-1,-1,-1,-1,-1,0
1353244,12-31 18:22:33:244,-1,3,1,0,1,1,0,-1
1353304,12-31 18:22:33:304,-4,5,-5,-9,-1,-1,-2,-2
1353364,12-31 18:22:33:364,-1,-1,-5,-2,-1,0,-3,-3
1353408,12-31 18:22:33:408,-19,-10,-1,-7,-5,-3,-13,-18
1353468,12-31 18:22:33:468,-3,-2,-4,1,8,0,1,3
1353519,12-31 18:22:33:519,8,7,3,-1,-5,-2,-10,-1
1353572,12-31 18:22:33:572,-6,-1,3,0,6,3,13,-13
1353625,12-31 18:22:33:625,-1,3,3,-1,-10,-4,-4,4
1353664,12-31 18:22:33:664,0,-7,5,3,-11,-5,-1,1
1353724,12-31 18:22:33:724,-3,4,2,37,17,5,-3,-3
1353768,12-31 18:22:33:768,-9,-4,-3,-23,-18,0,-5,-8
1353828,12-31 18:22:33:828,-2,25,5,-13,-4,-3,0,4
1353879,12-31 18:22:33:879,19,-5,-21,-33,-8,-3,0,11
1353927,12-31 18:22:33:927,8,-8,-1,19,9,6,6,5
1353969,12-31 18:22:33:969,4,-4,-10,-13,-10,-3,-18,-14
1354029,12-31 18:22:34:29,-7,0,-6,1,1,0,10,7
1354068,12-31 18:22:34:68,29,-9,2,0,1,10,1,12
1354129,12-31 18:22:34:129,-17,-19,-13,-3,1,-1,-7,-21
1354167,12-31 18:22:34:167,-5,13,2,2,-1,-5,14,5
1354226,12-31 18:22:34:226,-7,8,-7,-7,-1,-4,-4,0
1354269,12-31 18:22:34:269,1,-15,-22,-9,-5,2,-5,5
1354331,12-31 18:22:34:331,-11,-10,-3,-2,0,3,-3,1
1354381,12-31 18:22:34:381,6,1,2,2,2,-2,0,1
1354429,12-31 18:22:34:429,9,-3,-1,2,1,0,-6,-1
1354466,12-31 18:22:34:466,-3,0,3,-3,3,2,2,-2
1354527,12-31 18:22:34:527,2,-3,9,0,-2,-2,-2,-1
1354585,12-31 18:22:34:585,6,7,0,2,2,3,2,0
1354630,12-31 18:22:34:630,0,-14,0,-5,-2,-4,-2,-1
1354681,12-31 18:22:34:681,-5,-9,-2,-1,1,2,0,1
1354729,12-31 18:22:34:729,1,-11,-3,0,-1,-1,-5,-4
1354789,12-31 18:22:34:789,-19,-8,-7,-1,-2,0,-2,-5
1354827,12-31 18:22:34:827,20,8,7,7,1,1,0,10
1354885,12-31 18:22:34:885,0,-15,-2,0,0,1,1,-7
1354937,12-31 18:22:34:937,8,2,3,-2,-1,-3,-2,1
1354990,12-31 18:22:34:990,-11,7,2,-3,-1,-3,0,-4
1355028,12-31 18:22:35:28,-5,-7,-1,-2,-3,1,-3,-2
1355088,12-31 18:22:35:88,-4,0,2,1,3,3,1,-3
1355125,12-31 18:22:35:125,-9,-2,-5,-4,-1,-1,0,-3
1355185,12-31 18:22:35:185,9,-8,1,-3,-3,-2,-4,0
1355245,12-31 18:22:35:245,-7,-15,-3,-1,-1,1,2,4
1355290,12-31 18:22:35:290,3,8,10,1,1,-3,-2,-2
1355349,12-31 18:22:35:349,27,19,10,1,-2,-3,-1,10
1355388,12-31 18:22:35:388,7,9,-13,-2,-1,-3,1,26
1355448,12-31 18:22:35:448,-18,-25,-1,-2,0,0,-1,-11
1355485,12-31 18:22:35:485,-6,-2,-7,-5,0,1,0,-3
1355545,12-31 18:22:35:545,-6,14,-3,-4,-1,0,0,-1
1355604,12-31 18:22:35:604,-8,-9,0,0,1,0,-1,-4
1355651,12-31 18:22:35:651,-1,-3,-3,-5,-2,-2,-2,2
1355688,12-31 18:22:35:688,-19,-17,-12,-4,-4,-2,-1,-6
1355747,12-31 18:22:35:747,-8,16,11,1,0,2,-1,-3
1355808,12-31 18:22:35:808,7,3,0,1,-1,-1,1,0
1355852,12-31 18:22:35:852,7,-10,1,-1,-1,-1,-2,-6
1355904,12-31 18:22:35:904,-11,-4,-10,-1,2,-2,-3,-11
1355928,12-31 18:22:35:928,5,18,10,3,-2,-2,-3,-2
1356011,12-31 18:22:36:11,-23,-19,0,-1,0,0,-3,-10
1356048,12-31 18:22:36:48,3,1,5,0,-1,0,-1,3
1356108,12-31 18:22:36:108,5,-1,-1,1,1,2,3,-2
1356153,12-31 18:22:36:153,-1,-1,1,-3,-2,0,-1,-6
1356213,12-31 18:22:36:213,2,-17,-5,-1,1,-2,-1,-3
1356251,12-31 18:22:36:251,11,2,-8,-2,2,2,-1,1
